# gaia_id               instrument   name                   type      feh0                   e_feh0   n0      feh1                   e_feh1   n1     feh                    e_feh   shift   source       ra_gaia              dec_gaia              ogle_id   monson_id   ID_ASAS         use      use_id          keep   oo_class   Nep   period     totamp   A1      A2      A3      A1_e    A2_e    A3_e    phi1     phi2    phi3     phi1_e   phi2_e   phi3_e   phi21     phi21_e   phi31   phi31_e   meanmag   meanmag_e   cost     phcov   phcov2   snr      Npt   order   minmax  
  5022411786734718208   DuPont       SV_Scl                 RRc       -2.09                  0.29     34.0    -2.05                  0.24     22.0   -2.07                  0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -2.04                  0.2      26.0    -2.01                  0.22     19.0   -2.025                 0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -2.02                  0.21     22.0    -1.99                  0.2      13.0   -2.005                 0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -1.98                  0.25     24.0    -2.0                   0.26     15.0   -1.99                  0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  2689556491246048896   DuPont       SW_Aqr                 RRab      -1.4580001831054688    0.208    54.0    -1.4600000381469727    0.257    20.0   -1.4590001106262207    0.138   0.0     Crestani21   318.82420045393116   0.07611143751181296   NaN       NaN         211518+0004.6   asas     211518+0004.6   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  2689556491246048896   DuPont       SW_Aqr                 RRab      -1.435999870300293     0.137    102.0   -1.438000202178955     0.109    30.0   -1.437000036239624     0.138   0.0     Crestani21   318.82420045393116   0.07611143751181296   NaN       NaN         211518+0004.6   asas     211518+0004.6   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  4860671839583430912   DuPont       SX_For                 RRab      -1.8                   0.11     127.0   -1.79                  0.15     33.0   -1.795                 0.047   0.0     Chadid2017   52.59331316970916    -36.05378064687739    NaN       NaN         033022-3603.2   asas     033022-3603.2   1.0    1.0        254   0.605343   0.388    0.146   0.064   0.038   0.003   0.003   0.003   0.032    2.836   -0.283   0.02     0.043    0.071    9.0563    0.0581    5.905   0.092     10.575    0.002       0.0574   0.944   0.964    277.0    254   7       0.412   
  4860671839583430912   DuPont       SX_For                 RRab      -1.79                  0.11     128.0   -1.79                  0.15     33.0   -1.79                  0.047   0.0     Chadid2017   52.59331316970916    -36.05378064687739    NaN       NaN         033022-3603.2   asas     033022-3603.2   1.0    1.0        254   0.605343   0.388    0.146   0.064   0.038   0.003   0.003   0.003   0.032    2.836   -0.283   0.02     0.043    0.071    9.0563    0.0581    5.905   0.092     10.575    0.002       0.0574   0.944   0.964    277.0    254   7       0.412   
  1565435491136901888   HARPSN       SX_UMa                 RRc       -1.6640000343322754    0.091    19.0    -1.6620001792907715    0.159    15.0   -1.6630001068115234    0.17    0.0     Crestani21   201.55555498334977   56.2569642565334      NaN       SXUMa       NaN             monson   SXUMa           1.0    ""         128   0.307126   0.298    0.147   0.033   0.01    0.0     0.001   0.001   -0.017   3.438   -0.198   0.004    0.017    0.061    9.7558    0.02      6.137   0.057     10.534    0.0         0.0031   0.902   0.784    541.9    128   5       0.321   
  1565435491136901888   HARPSN       SX_UMa                 RRc       -1.7909998893737793    0.117    26.0    -1.7919998168945312    0.112    17.0   -1.7914998531341553    0.17    0.0     Crestani21   201.55555498334977   56.2569642565334      NaN       SXUMa       NaN             monson   SXUMa           1.0    ""         128   0.307126   0.298    0.147   0.033   0.01    0.0     0.001   0.001   -0.017   3.438   -0.198   0.004    0.017    0.061    9.7558    0.02      6.137   0.057     10.534    0.0         0.0031   0.902   0.784    541.9    128   5       0.321   
  5947570591534602240   DuPont       S_Ara                  RRab-BL   -1.364999771118164     0.125    125.0   -1.3629999160766602    0.116    34.0   -1.363999843597412     0.138   0.0     Crestani21   269.79456199942274   -49.43349795011466    NaN       NaN         175911-4926.0   asas     175911-4926.0   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5947570591534602240   DuPont       S_Ara                  RRab-BL   -1.4310002326965332    0.15     121.0   -1.4310002326965332    0.137    34.0   -1.4310002326965332    0.138   0.0     Crestani21   269.79456199942274   -49.43349795011466    NaN       NaN         175911-4926.0   asas     175911-4926.0   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  1492230556717187456   HARPSN       TV_Boo                 RRc-BL    -2.5359997749328613    0.102    14.0    -2.5370001792907715    0.102    6.0    -2.5364999771118164    0.17    0.0     Crestani21   214.15239839987925   42.359774907555376    NaN       TVBoo       NaN             monson   TVBoo           1.0    ""         108   0.312538   0.398    0.171   0.059   0.02    0.002   0.001   0.002   0.008    2.755   -1.066   0.006    0.032    0.047    9.0222    0.0263    5.193   0.051     10.661    0.001       0.0065   0.832   0.742    389.9    108   5       0.42    
  6321161342439508480   Subaru       TV_Lib                 RRab      -0.5269999504089355    0.171    133.0   -0.5260000228881836    0.151    22.0   -0.5264999866485596    0.1     0.0     Crestani21   229.59119082739969   -8.461862258674401    NaN       NaN         151822-0827.7   asas     151822-0827.7   1.0    1.0        228   0.269624   0.871    0.255   0.138   0.102   0.006   0.006   0.006   -0.007   2.503   -1.058   0.021    0.038    0.055    8.8009    0.0566    5.247   0.082     11.598    0.004       0.143    0.98    0.975    351.0    228   8       0.92    
  6321161342439508480   UVES         TV_Lib                 RRab      -0.5359997749328613    0.143    101.0   -0.5370001792907715    0.167    23.0   -0.5364999771118164    0.102   0.0     Crestani21   229.59119082739969   -8.461862258674401    NaN       NaN         151822-0827.7   asas     151822-0827.7   1.0    1.0        228   0.269624   0.871    0.255   0.138   0.102   0.006   0.006   0.006   -0.007   2.503   -1.058   0.021    0.038    0.055    8.8009    0.0566    5.247   0.082     11.598    0.004       0.143    0.98    0.975    351.0    228   8       0.92    
  6570585628216929408   DuPont       TY_Gru                 RRab      -2.16                  0.14     7.0     -2.16                  0.18     6.0    -2.1600000858306885    0.1     0.0     For2011      334.1642902587173    -39.93832886580929    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6570585628216929408   DuPont       TY_Gru                 RRab      -1.99                  0.11     17.0    -1.99                  0.14     8.0    -1.9900000095367432    0.1     0.0     For2011      334.1642902587173    -39.93832886580929    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6570585628216929408   DuPont       TY_Gru                 RRab      -1.95                  0.12     26.0    -1.95                  0.15     10.0   -1.9500000476837158    0.1     0.0     For2011      334.1642902587173    -39.93832886580929    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6570585628216929408   DuPont       TY_Gru                 RRab      -1.95                  0.13     45.0    -1.96                  0.12     14.0   -1.9550000429153442    0.1     0.0     For2011      334.1642902587173    -39.93832886580929    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6570585628216929408   DuPont       TY_Gru                 RRab      -1.9                   0.1      3.0     -1.91                  0.11     5.0    -1.9049999713897705    0.1     0.0     For2011      334.1642902587173    -39.93832886580929    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3846786226007324160   DuPont       T_Sex                  RRc       -1.53                  0.17     56.0    -1.51                  0.15     34.0   -1.52                  0.116   0.0     Sneden2017   148.36825280784984   2.0572164911436563    NaN       NaN         095328+0203.5   asas     095328+0203.5   1.0    ""         279   0.324697   0.248    0.122   0.018   0.009   0.001   0.001   0.001   0.006    3.807   1.507    0.005    0.033    0.072    10.0772   0.0353    7.771   0.072     9.658     0.0         0.0335   0.982   0.985    271.9    279   5       0.312   
